|ITEM_CODE|ITEM_NAME1                                      |ITEM_NAME2                            |VENDER_CODE|VENDER_NAME                                        |ORDER_DATE             |BUYER_CODE|BUYER_NAME    |
|240680054|DIC-E-65-CU T-0.065MM                           |SIZE 240X50M/ROLL                               |1000834    |KANSAI FELT (THAILAND) CO.,LTD                              |2023-12-13 00:00:00.000|229       |Chanthri      |
|240680055|PAPER 60G CUT SIZE:253X318 MM.(500 PC/PK)       |PAPER                                           |1000100    |ARCADIA PRINTING & FORMS CO.,LTD.                           |2024-02-02 00:00:00.000|104       |Ranu          |
|240680056|CLEAN ROOM PAPER WRAP CLEAN G64  310X500 MM     |PAPER (GREEN COLOR)(500SH/PK)                   |1006287    |SAKURAI CO.,LTD.                                            |2024-02-16 00:00:00.000|222       |Piyaporn.Pr   |
|240680057|CLEAN ROOM PAPER WRAP CLEAN G64  270 X355 MM    |PAPER (SKY BLUE COLOR) (500 SH/PK)              |1006287    |SAKURAI CO.,LTD.                                            |2023-03-09 00:00:00.000|222       |Piyaporn.Pr   |
|240680058|PAPER 60 G (SCG) CUT SIZE:247 X 303 MM.         |                                                |1000100    |ARCADIA PRINTING & FORMS CO.,LTD.                           |2023-12-12 00:00:00.000|104       |Ranu          |
|240680059|PAPER 60 G (SCG) CUT SIZE:227 X 283 MM.         |                                                |1000100    |ARCADIA PRINTING & FORMS CO.,LTD.                           |2024-01-05 00:00:00.000|104       |Ranu          |
|240680060|PAPER 60 G (SCG) CUT SIZE:248 X 310 MM.         |                                                |1000100    |ARCADIA PRINTING & FORMS CO.,LTD.                           |2023-12-12 00:00:00.000|104       |Ranu          |
|240680061|PAPER 60 G (SCG) CUT SIZE:247 X 322 MM.         |                                                |1000100    |ARCADIA PRINTING & FORMS CO.,LTD.                           |2024-02-19 00:00:00.000|104       |Ranu          |
|240680062|PAPER 60 G (SCG) CUT SIZE:244 X 308 MM.         |                                                |1000100    |ARCADIA PRINTING & FORMS CO.,LTD.                           |2024-01-31 00:00:00.000|104       |Ranu          |
|240690010|ACETHYLENE GAS IND. (6 KGS.)                    |GAS                                             |1002032    |THAI JAPAN GAS CO.,LTD.                                     |2022-02-14 00:00:00.000|130       |PR-Phattama   |
|240690015|NITROGEN N2 99.9% (7 M3)                        |GAS                                             |1002032    |THAI JAPAN GAS CO.,LTD.                                     |2021-12-16 00:00:00.000|206       |Sasithorn     |
|240700294|SPACER STAINESS SUS304 DIA.6X26 MM.             |SPACER                                          |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2024-02-14 00:00:00.000|222       |Piyaporn.Pr   |
|240700295|SPACER STAINESS SUS304 DIA.3X22.5 MM.           |SPACER                                          |1007262    |PART-TECH PRECISION CO,.LTD                                 |2024-01-30 00:00:00.000|222       |Piyaporn.Pr   |
|240700384|LOCATING PIN : SLPSQTAM6-L20                    |                                                |1001071    |MISUMI (THAILAND) CO.,LTD.                                  |2024-01-26 00:00:00.000|222       |Piyaporn.Pr   |
|240700396|HEXAGON LONG 70 MM.                             |                                                |1006240    |FORETECH ENGINEERING CO.,LTD                                |2024-02-19 00:00:00.000|222       |Piyaporn.Pr   |
|240700405|SPACER STANINESS SUS304 DIA 3X12.6MM            |SPIRAL                                          |1007262    |PART-TECH PRECISION CO,.LTD                                 |2024-01-30 00:00:00.000|222       |Piyaporn.Pr   |
|240700406|SPACER STANESS SUS304 DIA 3X22.5MM              |SPIRAL                                          |1007262    |PART-TECH PRECISION CO,.LTD                                 |2024-01-30 00:00:00.000|222       |Piyaporn.Pr   |
|240710021|PPS GRINDING 1.2T(+/-0.03) SIZE:205MM.X155MM.   |BOARD                                           |1006887    |NAKAJIMA KAGAKUSANGYO CO.,LTD.                              |2023-02-22 00:00:00.000|222       |Piyaporn.Pr   |
|240710022|PPS GRINDING 1.5T(+/-0.03) SIZE:205MM.X155MM.(RA|(RAW MAT.2.0TX205X155 MM.).RAW MAT. 2.0TX205X15 |1006887    |NAKAJIMA KAGAKUSANGYO CO.,LTD.                              |2021-09-16 00:00:00.000|247       |Phurita.T     |
|240710023|PPS GRINDING 3.0T(+/-0.03) SIZE:205MM.X155MM.   |BOARD                                           |1006887    |NAKAJIMA KAGAKUSANGYO CO.,LTD.                              |2022-01-12 00:00:00.000|247       |Phurita.T     |
|240710024|PPS GRINDING 4.5T(+/-0.03) SIZE:205MM.X155MM.   |BOARD                                           |1006887    |NAKAJIMA KAGAKUSANGYO CO.,LTD.                              |2024-01-12 00:00:00.000|222       |Piyaporn.Pr   |
|240710025|PPS GRINDING 4.0T(+/-0.03) SIZE:205MM.X205MM.   |BOARD                                           |1006887    |NAKAJIMA KAGAKUSANGYO CO.,LTD.                              |2024-01-12 00:00:00.000|222       |Piyaporn.Pr   |
|240710026|ACRYLIC MILLING UPPER PIN BOARD                 |SIZE:240X150 MM. T=10 MM.(T12*250*160 MM)       |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2024-01-11 00:00:00.000|222       |Piyaporn.Pr   |
|240710027|MILLING & CUTTING FIXTURE BASE ACRYLIC          |SIZE:240X150 MM. T=10 MM.(T12*250*160 MM)       |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2021-07-21 00:00:00.000|247       |Phurita.T     |
|240710028|UPPER PROTECTION BOARD ACRYLIC GUIDING          |SIZE:110X240 MM. T=4.6 MM.(T6*250*120 MM)       |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2024-01-11 00:00:00.000|222       |Piyaporn.Pr   |
|240710029|ACRYLIC MILLING LOWER PIN BOARD                 |SIZE:220X110 MM. T=10 MM. (T12*230*120 MM)      |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2024-02-12 00:00:00.000|222       |Piyaporn.Pr   |
|240710030|MIDDEL PLATE ACRYLIC (M103)                     |SIZE:190X100 MM. T=10 MM. (T12*200*110 MM)      |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2024-01-04 00:00:00.000|222       |Piyaporn.Pr   |
|240710031|LOWER PIN BOARD ACRYLIC (M104)                  |SIZE:190X120 MM. T=10 MM.(T12*200*130 MM)       |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2023-12-19 00:00:00.000|222       |Piyaporn.Pr   |
|240710032|PROTECTION PLATE ACRYLIC (M106)                 |SIZE:190X100 MM. T=4 MM.(T6*200*110 MM)         |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2021-04-28 00:00:00.000|247       |Phurita.T     |
|240710033|UPPER BOARD ACRYLIC (M107)                      |SIZE:254X120 MM. T=10MM. (T12*264*130 MM)       |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2024-01-29 00:00:00.000|222       |Piyaporn.Pr   |
|240710034|ACRYLIC MILLING 107 BIG                         |SIZE:364X120 MM. T=10MM (T12*374*130 MM)        |1006240    |FORETECH ENGINEERING CO.,LTD                                |2021-03-03 00:00:00.000|247       |Phurita.T     |
|240710035|ACRYLIC MILLING 103 BIG                         |SIZE:300X100 MM. T=10MM. (T12*310*110 MM)       |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2021-08-18 00:00:00.000|247       |Phurita.T     |
|240710036|ACRYLIC MILLING 104 BIG                         |SIZE:310X125 MM. T=12MM. (T12X310X125 MM)       |1006240    |FORETECH ENGINEERING CO.,LTD                                |2021-02-01 00:00:00.000|247       |Phurita.T     |
|240710037|ACRYLIC MILLING 105 BIG                         |SIZE:300X115 MM. T=10MM.(T12*310*125 MM)        |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2021-08-18 00:00:00.000|247       |Phurita.T     |
|240710038|ACRYLIC MILLING 106 BIG                         |SIZE T4*300*100 MM(T6*310*110 MM)               |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2021-08-18 00:00:00.000|247       |Phurita.T     |
|240710039|UPPER WIRE PIN                                  |SIZE:240X150 MM. T=10MM. (T12*250*160 MM)       |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2024-01-16 00:00:00.000|222       |Piyaporn.Pr   |
|240710040|ROOF WIRE PIN SIZE:240X150 MM.                  |T=10MM.(DIA+/-0.05) (T12*250*160 MM)            |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2021-08-18 00:00:00.000|247       |Phurita.T     |
|240710041|ACRYLIC GUIDING SIZE:250X300 MM.                |T=10MM.(DIA+/-0.05) (T12*260*310 MM)            |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2024-02-14 00:00:00.000|222       |Piyaporn.Pr   |
|240710042|ACRYLIC MILLING SIZE:195X125 MM.                |T=10MM.(DIA+/-0.05) (T12*205*135 MM)            |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2021-04-28 00:00:00.000|247       |Phurita.T     |
|240710043|ACRYLIC GUIDING SIZE:210X110 MM.                |T=6MM.(DIA+/-0.05) (T10*220*120 MM)             |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2021-04-28 00:00:00.000|247       |Phurita.T     |
|240710044|ACRYLIC GUIDING SIZE:500X270 MM.                |T=10MM.(DIA+/-0.05)                             |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2024-02-27 00:00:00.000|222       |Piyaporn.Pr   |
|240710049|GLASS BOARD SIZE:24INCH X 24INCH T=4.8MM        |GLASS BOARD                                     |0999002    |FUJIKURA LTD.                                               |2018-09-12 00:00:00.000|906       |Oranut.B      |
|240710050|GLASS BOARD SIZE:610 X 590 MM T=4.8 MM          |GLASS BOARD                                     |0999002    |FUJIKURA LTD.                                               |2018-01-23 00:00:00.000|906       |Oranut.B      |
|240710056|ACRYLIC GUIDING SIZE : 108.7X140 MM. T = 10 MM. |ACRYLIC GUIDING SUPPORT UPPER PIN BOARD         |1006240    |FORETECH ENGINEERING CO.,LTD                                |2020-09-25 00:00:00.000|247       |Phurita.T     |
|240710057|PVC ESD ROUT SIZE : 350X150 MM. T=5 MM.         |PVC ESD (SMOKE BROWN)                           |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2020-03-25 00:00:00.000|247       |Phurita.T     |
|240710058|PVC ESD ROUT SIZE : 280X120 MM. T=5 MM.         |PVC ESD (SMOKE BROWN)                           |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2017-07-20 00:00:00.000|906       |Oranut.B      |
|240710059|PVC ESD ROUT SIZE : 240X120 MM. T= 5 MM.        |PVC ESD (SMOKE BROWN)                           |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2019-09-11 00:00:00.000|247       |Phurita.T     |
|240710060|PVC ESD ROUT SIZE : 330X120 MM. T = 5 MM.       |PVC ESD SMOKE BROWN                             |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2017-07-20 00:00:00.000|906       |Oranut.B      |
|240710069|COPPER PLATING JIG PARTS 17 LEAD WIRE           |LEAD WIRE(UPPER JIG PARTS)                      |1005315    |OHMORI HANGAR KOUGYO CO., LTD                               |2018-02-28 00:00:00.000|906       |Oranut.B      |
|240710075|TEFLON GUIDE (BOTTOM) FYT18-0061                |TEFLON GUIDE                                    |1006633    |EQUIPMENT THAI LEAD CO.,LTD.                                |2018-07-13 00:00:00.000|906       |Oranut.B      |
|240710076|TEFLON GUIDE (TOP) FYT18-0060                   |TEFLON GUIDE                                    |1006633    |EQUIPMENT THAI LEAD CO.,LTD.                                |2018-07-13 00:00:00.000|906       |Oranut.B      |
|240710092|CARRIER BOARD MR502                             |DRILLING&CUTTING CARRIER BOARD WITH 0.95 DRILLIN|1006240    |FORETECH ENGINEERING CO.,LTD                                |2023-04-04 00:00:00.000|222       |Piyaporn.Pr   |
|240710093|PVC ESD PVC ESD(CLEAR COLOR)SIZE:330X500 MM.T=3 |PVC ESD PVC ESD(CLEAR COLOR)SIZE:330X500 MM.T=3 |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2021-10-18 00:00:00.000|229       |Chanthri      |
|240710094|PVC ESD PVC ESD(CLEAR COLOR)SIZE:330X500 MM.T=5 |PVC ESD PVC ESD(CLEAR COLOR)SIZE:330X500 MM.T=5 |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2023-07-01 00:00:00.000|229       |Chanthri      |
|240710095|PVC ESD PVC ESD(CLEAR COLOR)SIZE:330X500 MM.T=10|PVC ESD PVC ESD(CLEAR COLOR)SIZE:330X500 MM.T=10|1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2021-12-13 00:00:00.000|229       |Chanthri      |
|240710096|BOARD BACKUP SHEET SIZE:340X510X1.5 MM.         |BOARD BACKUP SHEET SIZE:340X510X1.5 MM.         |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2024-02-27 00:00:00.000|222       |Piyaporn.Pr   |
|240710097|BOARD BACKUP SHEET SIZE:340X510 MM. T =0.8 MM.  |BOARD BACKUP SHEET SIZE:340X510 MM. T =0.8 MM.  |1001178    |NEW SIAM TECHNOLOGY CO.,LTD.                                |2024-02-27 00:00:00.000|222       |Piyaporn.Pr   |
|240710100|ACRYLIC SHEET SIZE:3'X6'T= 1 MM. (CLEAR) BOARD  |(SUMIPEX/THAILAND)                              |1001162    |NAVANAKORN PLASTIC CO.,LTD.                                 |2024-02-19 00:00:00.000|222       |Piyaporn.Pr   |
|240710101|ACRYLIC SHEET SIZE:4'X8' T= 2 MM. (CLEAR) BOARD |(SUMIPEX/THAILAND)                              |1001162    |NAVANAKORN PLASTIC CO.,LTD.                                 |2024-02-19 00:00:00.000|222       |Piyaporn.Pr   |
|240710102|ACRYLIC SHEET SIZE:4'X8' T= 3 MM. (CLEAR) BOARD |(SUMIPEX/THAILAND)                              |1001162    |NAVANAKORN PLASTIC CO.,LTD.                                 |2024-02-19 00:00:00.000|222       |Piyaporn.Pr   |
|240710103|ACRYLIC SHEET SIZE:4'X8' T= 4 MM. (CLEAR) BOARD |(SUMIPEX/THAILAND)                              |1001162    |NAVANAKORN PLASTIC CO.,LTD.                                 |2023-11-27 00:00:00.000|222       |Piyaporn.Pr   |
|240710104|ACRYLIC SHEET SIZE:4'X8' T= 5 MM. (CLEAR) BOARD |(SUMIPEX/THAILAND)                              |1001162    |NAVANAKORN PLASTIC CO.,LTD.                                 |2024-01-11 00:00:00.000|222       |Piyaporn.Pr   |
|240710105|ACRYLIC SHEET SIZE:4'X8' T=10 MM. (CLEAR) BOARD |(SUMIPEX/THAILAND)                              |1001162    |NAVANAKORN PLASTIC CO.,LTD.                                 |2024-02-27 00:00:00.000|222       |Piyaporn.Pr   |
|240710106|PVC SHEET (GRAY) SIZE:4'X8' T = 1 MM. BOARD     |(NANYA/TAIWAN)                                  |1001162    |NAVANAKORN PLASTIC CO.,LTD.                                 |2024-02-19 00:00:00.000|222       |Piyaporn.Pr   |
|240710107|PVC SHEET (GRAY) SIZE:4'X8' T = 3 MM. BOARD     |(IL HEUNG/S.KOREA)                              |1001162    |NAVANAKORN PLASTIC CO.,LTD.                                 |2024-02-12 00:00:00.000|222       |Piyaporn.Pr   |
|240710108|PVC SHEET (GRAY) SIZE:4'X8' T = 5 MM. BOARD     |(IL HEUNG/S.KOREA)                              |1001162    |NAVANAKORN PLASTIC CO.,LTD.                                 |2023-12-07 00:00:00.000|222       |Piyaporn.Pr   |
